Timestamp,Message
12:09:37,"[12:09:37] AUTO SEND: Power:3"
12:09:37,"[12:09:37] AUTO SEND: Power:4"
12:09:37,"[12:09:37] AUTO SEND: Power:5"
12:09:37,"[12:09:37] AUTO SEND: Power:6"
12:09:37,"[12:09:37] AUTO SEND: Power:7"
12:09:37,"[12:09:37] AUTO SEND: Power:8"
12:09:38,"[12:09:38] AUTO SEND: Power:9"
12:09:38,"[12:09:38] AUTO SEND: Power:10"
12:09:38,"[12:09:38] AUTO SEND: Power:11"
12:09:38,"[12:09:38] AUTO SEND: Power:12"
12:09:38,"[12:09:38] AUTO SEND: Power:13"
12:09:38,"[12:09:38] AUTO SEND: Power:14"
12:09:38,"[12:09:38] AUTO SEND: Power:15"
12:09:38,"[12:09:38] AUTO SEND: Power:16"
12:09:39,"[12:09:39] AUTO SEND: Power:17"
12:09:39,"[12:09:39] AUTO SEND: Power:18"
12:09:39,"[12:09:39] AUTO SEND: Power:19"
12:09:39,"[12:09:39] AUTO SEND: Power:20"
12:09:39,"[12:09:39] AUTO SEND: Power:21"
12:09:39,"[12:09:39] AUTO SEND: Power:20"
12:09:39,"[12:09:39] AUTO SEND: Power:19"
12:09:39,"[12:09:39] AUTO SEND: Power:18"
12:09:39,"[12:09:39] AUTO SEND: Power:17"
12:09:39,"[12:09:39] AUTO SEND: Power:16"
12:09:39,"[12:09:39] AUTO SEND: Power:15"
12:09:39,"[12:09:39] AUTO SEND: Power:14"
12:09:39,"[12:09:39] AUTO SEND: Power:13"
12:09:39,"[12:09:39] AUTO SEND: Power:12"
12:09:39,"[12:09:39] AUTO SEND: Power:11"
12:09:39,"[12:09:39] AUTO SEND: Power:10"
12:09:39,"[12:09:39] AUTO SEND: Power:9"
12:09:39,"[12:09:39] AUTO SEND: Power:8"
12:09:39,"[12:09:39] AUTO SEND: Power:7"
12:09:39,"[12:09:39] AUTO SEND: Power:6"
12:09:39,"[12:09:39] AUTO SEND: Power:5"
12:09:39,"[12:09:39] AUTO SEND: Power:4"
12:09:39,"[12:09:39] AUTO SEND: Power:3"
12:09:40,"[12:09:40] AUTO SEND: Power:2"
12:09:40,"[12:09:40] AUTO SEND: Power:1"
12:09:40,"[12:09:40] AUTO SEND: Power:0"
12:09:40,"[12:09:40] AUTO SEND: Power:1"
12:09:40,"[12:09:40] AUTO SEND: Power:2"
12:09:40,"[12:09:40] AUTO SEND: Power:3"
12:09:40,"[12:09:40] AUTO SEND: Power:4"
12:09:40,"[12:09:40] AUTO SEND: Power:5"
12:09:40,"[12:09:40] AUTO SEND: Power:6"
12:09:40,"[12:09:40] AUTO SEND: Power:7"
12:09:40,"[12:09:40] AUTO SEND: Power:8"
12:09:40,"[12:09:40] AUTO SEND: Power:9"
12:09:40,"[12:09:40] AUTO SEND: Power:10"
12:09:40,"[12:09:40] AUTO SEND: Power:11"
12:09:40,"[12:09:40] AUTO SEND: Power:12"
12:09:40,"[12:09:40] AUTO SEND: Power:13"
12:09:40,"[12:09:40] AUTO SEND: Power:14"
12:09:41,"[12:09:41] AUTO SEND: Power:15"
12:09:41,"[12:09:41] AUTO SEND: Power:16"
12:09:41,"[12:09:41] AUTO SEND: Power:17"
12:09:41,"[12:09:41] AUTO SEND: Power:18"
12:09:41,"[12:09:41] AUTO SEND: Power:19"
12:09:41,"[12:09:41] AUTO SEND: Power:20"
12:09:41,"[12:09:41] AUTO SEND: Power:21"
12:09:41,"[12:09:41] AUTO SEND: Power:22"
12:09:42,"[12:09:42] AUTO SEND: Power:23"
12:09:42,"[12:09:42] AUTO SEND: Power:24"
12:09:42,"[12:09:42] AUTO SEND: Power:25"
12:09:42,"[12:09:42] AUTO SEND: Power:26"
12:09:42,"[12:09:42] AUTO SEND: Power:27"
12:09:42,"[12:09:42] AUTO SEND: Power:28"
12:09:42,"[12:09:42] AUTO SEND: Power:29"
12:09:43,"[12:09:43] AUTO SEND: Power:30"
12:09:43,"[12:09:43] AUTO SEND: Power:31"
12:09:44,"[12:09:44] AUTO SEND: Power:30"
12:09:44,"[12:09:44] AUTO SEND: Power:29"
12:09:44,"[12:09:44] AUTO SEND: Power:28"
12:09:44,"[12:09:44] AUTO SEND: Power:27"
12:09:44,"[12:09:44] AUTO SEND: Power:26"
12:09:44,"[12:09:44] AUTO SEND: Power:25"
12:09:44,"[12:09:44] AUTO SEND: Power:24"
12:09:44,"[12:09:44] AUTO SEND: Power:23"
12:09:44,"[12:09:44] AUTO SEND: Power:22"
12:09:44,"[12:09:44] AUTO SEND: Power:21"
12:09:44,"[12:09:44] AUTO SEND: Power:20"
12:09:44,"[12:09:44] AUTO SEND: Power:19"
12:09:44,"[12:09:44] AUTO SEND: Power:18"
12:09:44,"[12:09:44] AUTO SEND: Power:17"
12:09:44,"[12:09:44] AUTO SEND: Power:16"
12:09:44,"[12:09:44] AUTO SEND: Power:15"
12:09:45,"[12:09:45] AUTO SEND: Power:14"
12:09:45,"[12:09:45] AUTO SEND: Power:13"
12:09:45,"[12:09:45] AUTO SEND: Power:12"
12:09:45,"[12:09:45] AUTO SEND: Power:11"
12:09:45,"[12:09:45] AUTO SEND: Power:10"
12:09:45,"[12:09:45] AUTO SEND: Power:9"
12:09:45,"[12:09:45] AUTO SEND: Power:8"
12:09:45,"[12:09:45] AUTO SEND: Power:7"
12:09:45,"[12:09:45] AUTO SEND: Power:6"
12:09:45,"[12:09:45] AUTO SEND: Power:5"
12:09:45,"[12:09:45] AUTO SEND: Power:4"
12:09:45,"[12:09:45] AUTO SEND: Power:3"
12:09:45,"[12:09:45] AUTO SEND: Power:2"
12:09:45,"[12:09:45] AUTO SEND: Power:1"
12:09:46,"[12:09:46] AUTO SEND: Power:0"
12:09:51,"[12:09:51] AUTO SEND: Power:1"
12:09:51,"[12:09:51] AUTO SEND: Power:2"
12:09:51,"[12:09:51] AUTO SEND: Power:3"
12:09:51,"[12:09:51] AUTO SEND: Power:4"
12:09:52,"[12:09:52] AUTO SEND: Power:5"
12:09:52,"[12:09:52] AUTO SEND: Power:6"
12:09:52,"[12:09:52] AUTO SEND: Power:7"
12:09:52,"[12:09:52] AUTO SEND: Power:8"
12:09:52,"[12:09:52] AUTO SEND: Power:9"
12:09:52,"[12:09:52] AUTO SEND: Power:10"
12:09:53,"[12:09:53] AUTO SEND: Power:11"
12:09:53,"[12:09:53] AUTO SEND: Power:12"
12:09:53,"[12:09:53] AUTO SEND: Power:13"
12:09:53,"[12:09:53] AUTO SEND: Power:14"
12:09:54,"[12:09:54] AUTO SEND: Power:15"
12:09:55,"[12:09:55] AUTO SEND: Power:16"
12:09:55,"[12:09:55] AUTO SEND: Power:17"
12:09:55,"[12:09:55] AUTO SEND: Power:18"
12:09:56,"[12:09:56] AUTO SEND: Power:19"
12:09:57,"[12:09:57] AUTO SEND: Power:20"
12:09:57,"[12:09:57] AUTO SEND: Power:21"
12:09:58,"[12:09:58] AUTO SEND: Power:22"
12:09:58,"[12:09:58] AUTO SEND: Power:23"
12:09:58,"[12:09:58] AUTO SEND: Power:24"
12:09:59,"[12:09:59] AUTO SEND: Power:25"
12:09:59,"[12:09:59] AUTO SEND: Power:26"
12:10:01,"[12:10:01] AUTO SEND: Power:27"
12:10:01,"[12:10:01] AUTO SEND: Power:26"
12:10:01,"[12:10:01] AUTO SEND: Power:25"
12:10:02,"[12:10:02] AUTO SEND: Power:24"
12:10:02,"[12:10:02] AUTO SEND: Power:23"
12:10:02,"[12:10:02] AUTO SEND: Power:22"
12:10:02,"[12:10:02] AUTO SEND: Power:21"
12:10:02,"[12:10:02] AUTO SEND: Power:20"
12:10:02,"[12:10:02] AUTO SEND: Power:19"
12:10:02,"[12:10:02] AUTO SEND: Power:18"
12:10:02,"[12:10:02] AUTO SEND: Power:17"
12:10:02,"[12:10:02] AUTO SEND: Power:16"
12:10:03,"[12:10:03] AUTO SEND: Power:15"
12:10:03,"[12:10:03] AUTO SEND: Power:14"
12:10:03,"[12:10:03] AUTO SEND: Power:13"
12:10:03,"[12:10:03] AUTO SEND: Power:12"
12:10:03,"[12:10:03] AUTO SEND: Power:11"
12:10:03,"[12:10:03] AUTO SEND: Power:10"
12:10:03,"[12:10:03] AUTO SEND: Power:9"
12:10:03,"[12:10:03] AUTO SEND: Power:8"
12:10:03,"[12:10:03] AUTO SEND: Power:7"
12:10:04,"[12:10:04] AUTO SEND: Power:6"
12:10:04,"[12:10:04] AUTO SEND: Power:5"
12:10:04,"[12:10:04] AUTO SEND: Power:4"
12:10:04,"[12:10:04] AUTO SEND: Power:3"
12:10:04,"[12:10:04] AUTO SEND: Power:2"
12:10:04,"[12:10:04] AUTO SEND: Power:1"
12:10:04,"[12:10:04] AUTO SEND: Power:0"
12:10:05,"[12:10:05] AUTO SEND: Power:1"
12:10:05,"[12:10:05] AUTO SEND: Power:2"
12:10:05,"[12:10:05] AUTO SEND: Power:3"
12:10:06,"[12:10:06] AUTO SEND: Power:4"
12:10:06,"[12:10:06] AUTO SEND: Power:5"
12:10:06,"[12:10:06] AUTO SEND: Power:6"
12:10:06,"[12:10:06] AUTO SEND: Power:7"
12:10:07,"[12:10:07] AUTO SEND: Power:8"
12:10:07,"[12:10:07] AUTO SEND: Power:9"
12:10:08,"[12:10:08] AUTO SEND: Power:10"
12:10:08,"[12:10:08] AUTO SEND: Power:11"
12:10:08,"[12:10:08] AUTO SEND: Power:12"
12:10:09,"[12:10:09] AUTO SEND: Power:13"
12:10:09,"[12:10:09] AUTO SEND: Power:14"
12:10:10,"[12:10:10] AUTO SEND: Power:15"
12:10:10,"[12:10:10] AUTO SEND: Power:16"
12:10:11,"[12:10:11] AUTO SEND: Power:17"
12:10:11,"[12:10:11] AUTO SEND: Power:18"
12:10:12,"[12:10:12] AUTO SEND: Power:19"
12:10:12,"[12:10:12] AUTO SEND: Power:20"
12:10:13,"[12:10:13] AUTO SEND: Power:21"
12:10:13,"[12:10:13] AUTO SEND: Power:22"
12:10:13,"[12:10:13] AUTO SEND: Power:23"
12:10:13,"[12:10:13] AUTO SEND: Power:24"
12:10:14,"[12:10:14] AUTO SEND: Power:25"
12:10:14,"[12:10:14] AUTO SEND: Power:26"
12:10:14,"[12:10:14] AUTO SEND: Power:27"
12:10:14,"[12:10:14] AUTO SEND: Power:28"
12:10:15,"[12:10:15] AUTO SEND: Power:29"
12:10:16,"[12:10:16] AUTO SEND: Power:30"
12:10:16,"[12:10:16] AUTO SEND: Power:31"
12:10:17,"[12:10:17] AUTO SEND: Power:32"
12:10:18,"[12:10:18] AUTO SEND: Power:33"
12:10:19,"[12:10:19] AUTO SEND: Power:34"
12:10:20,"[12:10:20] AUTO SEND: Power:35"
12:10:20,"[12:10:20] AUTO SEND: Power:34"
12:10:20,"[12:10:20] AUTO SEND: Power:33"
12:10:20,"[12:10:20] AUTO SEND: Power:32"
12:10:20,"[12:10:20] AUTO SEND: Power:31"
12:10:20,"[12:10:20] AUTO SEND: Power:30"
12:10:21,"[12:10:21] AUTO SEND: Power:29"
12:10:21,"[12:10:21] AUTO SEND: Power:28"
12:10:21,"[12:10:21] AUTO SEND: Power:27"
12:10:21,"[12:10:21] AUTO SEND: Power:26"
12:10:21,"[12:10:21] AUTO SEND: Power:25"
12:10:21,"[12:10:21] AUTO SEND: Power:24"
12:10:21,"[12:10:21] AUTO SEND: Power:23"
12:10:21,"[12:10:21] AUTO SEND: Power:22"
12:10:21,"[12:10:21] AUTO SEND: Power:21"
12:10:21,"[12:10:21] AUTO SEND: Power:20"
12:10:21,"[12:10:21] AUTO SEND: Power:19"
12:10:21,"[12:10:21] AUTO SEND: Power:18"
12:10:21,"[12:10:21] AUTO SEND: Power:17"
12:10:21,"[12:10:21] AUTO SEND: Power:16"
12:10:21,"[12:10:21] AUTO SEND: Power:15"
12:10:22,"[12:10:22] AUTO SEND: Power:14"
12:10:22,"[12:10:22] AUTO SEND: Power:13"
12:10:22,"[12:10:22] AUTO SEND: Power:12"
12:10:22,"[12:10:22] AUTO SEND: Power:11"
12:10:22,"[12:10:22] AUTO SEND: Power:10"
12:10:22,"[12:10:22] AUTO SEND: Power:9"
12:10:22,"[12:10:22] AUTO SEND: Power:8"
12:10:22,"[12:10:22] AUTO SEND: Power:7"
12:10:22,"[12:10:22] AUTO SEND: Power:6"
12:10:22,"[12:10:22] AUTO SEND: Power:5"
12:10:22,"[12:10:22] AUTO SEND: Power:4"
12:10:22,"[12:10:22] AUTO SEND: Power:3"
12:10:22,"[12:10:22] AUTO SEND: Power:2"
12:10:22,"[12:10:22] AUTO SEND: Power:1"
12:10:22,"[12:10:22] AUTO SEND: Power:0"
12:12:07,"[12:12:07] AUTO SEND: Power:1"
12:12:07,"[12:12:07] AUTO SEND: Power:2"
12:12:08,"[12:12:08] AUTO SEND: Power:3"
12:12:08,"[12:12:08] AUTO SEND: Power:4"
12:12:08,"[12:12:08] AUTO SEND: Power:5"
12:12:08,"[12:12:08] AUTO SEND: Power:6"
12:12:08,"[12:12:08] AUTO SEND: Power:7"
12:12:08,"[12:12:08] AUTO SEND: Power:8"
12:12:08,"[12:12:08] AUTO SEND: Power:9"
12:12:08,"[12:12:08] AUTO SEND: Power:10"
12:12:08,"[12:12:08] AUTO SEND: Power:11"
12:12:09,"[12:12:09] AUTO SEND: Power:12"
12:12:09,"[12:12:09] AUTO SEND: Power:13"
12:12:09,"[12:12:09] AUTO SEND: Power:14"
12:12:09,"[12:12:09] AUTO SEND: Power:15"
12:12:10,"[12:12:10] AUTO SEND: Power:16"
12:12:10,"[12:12:10] AUTO SEND: Power:17"
12:12:10,"[12:12:10] AUTO SEND: Power:18"
12:12:10,"[12:12:10] AUTO SEND: Power:19"
12:12:10,"[12:12:10] AUTO SEND: Power:20"
12:12:10,"[12:12:10] AUTO SEND: Power:21"
12:12:10,"[12:12:10] AUTO SEND: Power:22"
12:12:11,"[12:12:11] AUTO SEND: Power:23"
12:12:11,"[12:12:11] AUTO SEND: Power:24"
12:12:11,"[12:12:11] AUTO SEND: Power:25"
12:12:12,"[12:12:12] AUTO SEND: Power:26"
12:12:12,"[12:12:12] AUTO SEND: Power:27"
12:12:12,"[12:12:12] AUTO SEND: Power:28"
12:12:13,"[12:12:13] AUTO SEND: Power:27"
12:12:13,"[12:12:13] AUTO SEND: Power:26"
12:12:13,"[12:12:13] AUTO SEND: Power:25"
12:12:14,"[12:12:14] AUTO SEND: Power:24"
12:12:15,"[12:12:15] AUTO SEND: Power:23"
12:12:16,"[12:12:16] AUTO SEND: Power:22"
12:12:16,"[12:12:16] AUTO SEND: Power:21"
12:12:16,"[12:12:16] AUTO SEND: Power:20"
12:12:16,"[12:12:16] AUTO SEND: Power:19"
12:12:16,"[12:12:16] AUTO SEND: Power:18"
12:12:16,"[12:12:16] AUTO SEND: Power:17"
12:12:16,"[12:12:16] AUTO SEND: Power:16"
12:12:16,"[12:12:16] AUTO SEND: Power:15"
12:12:16,"[12:12:16] AUTO SEND: Power:14"
12:12:17,"[12:12:17] AUTO SEND: Power:13"
12:12:17,"[12:12:17] AUTO SEND: Power:12"
12:12:17,"[12:12:17] AUTO SEND: Power:11"
12:12:17,"[12:12:17] AUTO SEND: Power:10"
12:12:17,"[12:12:17] AUTO SEND: Power:9"
12:12:18,"[12:12:18] AUTO SEND: Power:8"
12:12:18,"[12:12:18] AUTO SEND: Power:7"
12:12:20,"[12:12:20] AUTO SEND: Power:8"
12:12:20,"[12:12:20] AUTO SEND: Power:9"
12:12:20,"[12:12:20] AUTO SEND: Power:10"
12:12:20,"[12:12:20] AUTO SEND: Power:11"
12:12:21,"[12:12:21] AUTO SEND: Power:12"
12:12:21,"[12:12:21] AUTO SEND: Power:13"
12:12:21,"[12:12:21] AUTO SEND: Power:14"
12:12:21,"[12:12:21] AUTO SEND: Power:15"
12:12:21,"[12:12:21] AUTO SEND: Power:16"
12:12:21,"[12:12:21] AUTO SEND: Power:17"
